MetadataType,ComponentName,Namespace,LastModifiedDate
FieldSrcTrgtRelationship,ssot__DeviceApplicationEngagement_Id_map_DeviceApplicationEngagement_ScreenName_N_1_1645552390210,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__CustodyItemRegulatoryCodeViolation_RegulatoryCodeViolationId_map_RegulatoryCodeViolation_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__ResearchStudy_CareProgramId_map_CareProgram_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicalProcedure_PatientMedicalProcedureCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__Device_Id_map_SalesOrder_DeviceId_N_1_1645552383554,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__Referral_ReferredPartyId_map_Account_Id_N_1,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__PartyIncome_EmployerId_map_Account_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__ClinicalServiceRequest_RelatedCareObservationId_map_CareObservation_Id_N_1,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__EngagementChannelType_Id_map_CommunicationSubscriptionChannelType_EngagementChannelTypeId_N_1_1645552382083,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramPartnerLedger_LoyaltyProgramMemberId_map_LoyaltyProgramMember_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounter_DestinationFacilityId_map_HealthcareFacility_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__ShoppingWishlistItemEngagement_LocationId_map_Location_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__PartyAccreditation_ReceivingPartyId_map_Party_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventSupportInfo_SupportingInformationId_map_Medication_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__Assessment_AssessmentContextId_map_Application_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__ProductCategory_ProductCatalogId_map_ProductCatalog_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__Individual_Id_map_EngagementChannelTypeConsent_PartyId_N_1_1645552384221,ssot,2025-04-09T10:44:02.000Z
FieldSrcTrgtRelationship,ssot__CarePlan_ClinicalEncounterId_map_ClinicalEncounter_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__ContactPointAddress_Id_map_AccountContact_MailingAddressId_N_1_1645552383780,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__SalesOrder_BillToAccountId_map_Account_Id_N_1_1645552383334,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDiagnosis_ModifiedDiagnosisCodeId_map_HealthcareDiagnosis_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__Account_Id_map_Opportunity_CustomerAccountId_N_1_1645552381236,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__PartyPhilanthropicIndicator_SourceId_map_ConvChannelEngagementSummary_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__EmailPublication_Id_map_WebsiteEngagement_EngagementPublicationId_N_1_1645552382602,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__CareObservation_ObservedValueCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__AssessmentQuestion_ActiveAssessmentQuestionVersionId_map_AssessmentQuestionVersion_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__WorkResourceAbsence_CreatedById_map_User_Id_N_1,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__CareObservation_ObservedUnitOfMeasureId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDrug_MedicationCodeId_map_Medication_Id_N_1,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__AgentWork_RelatedToId_map_Case_Id_N_1,ssot,2025-04-09T10:44:11.000Z
FieldSrcTrgtRelationship,ssot__ConversationEntry_SourceId_map_VoiceCall_Id_N_1,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__CareRequest_PlaceOfServiceId_map_HealthcareFacility_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__WorkOrderItem_CreatedById_map_User_Id_N_1,ssot,2025-04-09T10:44:19.000Z
FieldSrcTrgtRelationship,ssot__WorkOrder_ParentWorkOrderId_map_WorkOrder_Id_N_1,ssot,2025-04-09T10:44:19.000Z
FieldSrcTrgtRelationship,ssot__LocationProductInventory_InventoryLocationId_map_Location_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__Individual_Id_map_ProductOrderEngagement_IndividualId_N_1_1645552384401,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__ClinicalServiceRequestIdentifier_ClinicalServiceRequestId_map_ClinicalServiceRequest_Id_N_1,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__CareRequestIdentifier_IdentifierTypeCodeId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__ShoppingCartEngagement_EngagementPublicationId_map_EmailPublication_Id_N_1_1645552380685,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__ContactPointPhone_Id_map_MessageEngagement_ContactPointId_N_1_1645552385467,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDrug_MedicationReferenceId_map_PatientMedicationRequest_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__Tax_SalesOrderProductPriceAdjTaxId_map_SalesOrderProductPriceAdjustmentTax_Id_N_1,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__Survey_ActiveSurveyVersionId_map_SurveyVersion_Id_N_1,ssot,2025-04-09T10:44:14.000Z
FieldSrcTrgtRelationship,ssot__Budget_AccountId_map_Account_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__CareRequestItem_ProcedureCodeSetId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__ResearchStudyIdentifier_IdentifierTypeCodeId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__PartyPhilanthropicIndicator_SourceId_map_PersonLifeEvent_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__EngagementChannelType_Id_map_ProductBrowseEngagement_EngagementChannelTypeId_N_1_1645552382188,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__EngagementChannelType_Id_map_MessageEngagement_EngagementChannelTypeId_N_1_1643308893261,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__LearnerCampusSpacesActivity_AcademicTermId_map_AcademicTerm_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__BudgetAllocation_BudgetId_map_Budget_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__SuggestedAssessmentDefinition_SourceContextId_map_Case_Id_N_1,ssot,2025-04-09T10:44:14.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDiagnosis_CareRequestId_map_CareRequest_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__GoalAssignment_AssignedByRecordId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__EmailEngagement_MarketSegmentId_map_MarketSegment_Id_N_1_1645552386704,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__PaymentRequest_ServiceProviderId_map_Account_Id_N_1,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__ContactPointPhone_Id_map_WebsiteEngagement_ContactPointId_N_1_1645552385521,ssot,2025-04-09T10:44:17.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationDispense_MedicationDispensedQuantityUOMId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:19.000Z
FieldSrcTrgtRelationship,ssot__MediaEngagement_DeviceLocaleId_map_Locale_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__ClinicalAlert_RaisedById_map_PatientRegisteredDevice_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__AcademicTermEnrollment_LearnerContactId_map_Individual_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__AccountContact_Id_map_SalesOrder_BillToContactId_N_1_1645552383157,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__PartyInterestTag_InterestTagDefinitionId_map_InterestTagDefinition_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramGroupMemberRelationship_RelatedLoyaltyProgramMemberId_map_LoyaltyProgramMember_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__Location_VisitorAddressId_map_Address_Id_N_1,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__Account_Id_map_SalesOrderProduct_SellerAccountId_N_1_1645552381179,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__ActionPlan_TargetId_map_ApplicationDecision_Id_N_1,ssot,2025-04-09T10:43:47.000Z
FieldSrcTrgtRelationship,ssot__Problem_OwnerId_map_UserGroup_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounterIdentifier_ClinicalEncounterId_map_ClinicalEncounter_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__AssessmentQuestionResponse_AssessmentQuestionVersionId_map_AssessmentQuestionVersion_Id_N_1,ssot,2025-04-09T10:43:47.000Z
FieldSrcTrgtRelationship,ssot__ClaimPayment_AdjustmentReasonId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__Medication_ProductId_map_Product_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__Promotion_PrimaryCampaignId_map_Campaign_Id_N_1,ssot,2025-04-09T10:44:17.000Z
FieldSrcTrgtRelationship,ssot__ContactPointApp_Id_map_PrivacyConsentLog_ContactPointId_N_1_1645552382005,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__CarePlanIdentifier_IssuingAuthorityId_map_Account_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramMember_Id_map_LoyaltyTransactionJournal_LoyaltyProgramMemberId_N_1_1645552389938,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__CareRequestDiagnosisIdentifier_IdentifierTypeCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__Lead_Id_map_Opportunity_LeadId_N_1_1645552387810,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__MediaEngagement_DigitalContentId_map_DigitalContent_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounterProvider_PractitionerId_map_HealthcareProvider_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__PatientImmunization_PatientHealthConditionId_map_PatientHealthCondition_Id_N_1,ssot,2025-04-09T10:44:19.000Z
FieldSrcTrgtRelationship,ssot__Claim_PriorityId_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:03.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventParty_PartyId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:43:47.000Z
FieldSrcTrgtRelationship,ssot__AccountContact_ReportsToAccountContactId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__GoalAssignmentDetail_DetailRecordId_map_CareObservation_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounter_PreviousLocationId_map_Location_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__GiftSoftCredit_RecipientId_map_Account_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__ContactPointApp_Id_map_ProductBrowseEngagement_ContactPointId_N_1_1645552381940,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__PaymentRequest_ServiceProviderId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__SalesOrder_OpportunityId_map_Opportunity_Id_N_1_1645552383322,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__AccountContact_Id_map_ProductBrowseEngagement_AccountContactId_N_1_1645552383054,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__Asset_ServicerAccountId_map_Account_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__VoucherDefinition_PartnerAccountId_map_Account_Id_N_1_1645552387934,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__SalesOrder_Id_map_WebSearchEngagement_SalesOrderId_N_1_1645552383457,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__Opportunity_PartnerAccountId_map_Account_Id_N_1_1645552387541,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventSupportInfo_SupportingInformationCodeId_map_CodeSetBundle_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__CareObservation_ObservedSubjectAccountId_map_Account_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounterProvider_DurationUOMId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__GiftSoftCredit_ContactId_map_Individual_Id_N_1,ssot,2025-04-09T10:43:54.000Z
FieldSrcTrgtRelationship,ssot__AdverseEventParty_AdverseEventId_map_AdverseEvent_Id_N_1,ssot,2025-04-09T10:43:47.000Z
FieldSrcTrgtRelationship,ssot__EngagementChannelType_Id_map_AuthorizationFormConsent_EngagementChannelTypeId_N_1_1645552382117,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__CareProgramGoal_CareProgramId_map_CareProgram_Id_N_1,ssot,2025-04-09T10:44:02.000Z
FieldSrcTrgtRelationship,ssot__BudgetPeriod_BudgetId_map_Budget_Id_N_1,ssot,2025-04-09T10:44:10.000Z
FieldSrcTrgtRelationship,ssot__VoiceCall_RelatedToId_map_Case_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__Claim_ResponsiblePartyId_map_HealthcareProvider_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__Lead_ConvertedToAccountId_map_Account_Id_N_1_1645552387633,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__SMSPublication_EnagementAssetId_map_SMSTemplate_Id_N_1_1645552385947,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__EmailEngagement_ContactPointId_map_ContactPointEmail_Id_N_1_1645552386594,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__ProductCategory_Id_map_MasterProduct_PrimaryProductCategory_N_1_1645552385240,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__ActivityTopic_RelatedToId_map_Account_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__CaseEpisode_SubjectId_map_Account_Id_N_1,ssot,2025-04-09T10:44:00.000Z
FieldSrcTrgtRelationship,ssot__DriverPerformanceSummary_TelematicsProviderId_map_TelematicsProvider_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__CoverageBenefitVerificationRequest_PayerId_map_Account_Id_N_1,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramPartner_Id_map_LoyaltyTransactionJournal_LoyaltyProgramPartnerId_N_1_1645552388907,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__WorkResourceAbsence_DistanceUnitOfMeasureId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__RecruitmentRequisitionLocation_RecruitmentRequisitionId_map_RecruitmentRequisition_Id_N_1,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramMemberPromotion_LoyaltyProgramMemberId_map_LoyaltyProgramMember_Id_N_1_1645552388696,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__InventoryRequestItem_DestinationLocationId_map_Location_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__CarePlan_ParticipantId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__CaseProceeding_RelatedCaseProceeding_map_CaseProceeding_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__AgentServicePresence_ServicePresenceStatusId_map_ServicePresenceStatus_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__ConsumedLocationProduct_WorkOrderId_map_WorkOrder_Id_N_1,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgramMember_AccountId_map_Account_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__Individual_Id_map_LoyaltyProgramMember_ReferredByPartyId_N_1_1645552384245,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__PayGradeStepLocation_PayGradeStepId_map_PayGradeStep_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__LearnerProgram_LearnerAccountId_map_AccountContact_Id_N_1,ssot,2025-04-09T10:43:50.000Z
FieldSrcTrgtRelationship,ssot__ContactPointAddress_ContactPhoneId_map_ContactPointPhone_Id_N_1,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__Lead_Id_map_ProductOrderEngagement_LeadlId_N_1_1645552387763,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__AgentWork_PreferredUserId_map_User_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__CourseOffering_PrimaryFacultyId_map_Individual_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__WorkResource_OwnerId_map_UserGroup_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__CarePlanDetail_DetailRecordId_map_PatientHealthCondition_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__AllergyIntolerance_PatientId_map_Patient_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__InventoryRequest_CaseId_map_Case_Id_N_1,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__FinancialAccount_LoanAccountId_map_LoanAccount_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounterServiceRequest_ClinicalEncounterId_map_ClinicalEncounter_Id_N_1,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__DeviceApplicationTemplate_ParentEngagementAssetId_map_SMSTemplate_Id_N_1_1645552384784,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__CareProgramEnrollee_AccountId_map_Account_Id_N_1,ssot,2025-04-09T10:44:11.000Z
FieldSrcTrgtRelationship,ssot__ClinicalEncounterReason_ReasonReferenceId_map_PatientHealthCondition_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__WebSearchEngagement_IndividualId_map_Individual_Id_N_1_1645552386176,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationDosage_DosageUnitId_map_UnitOfMeasure_Id_N_1,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__EmploymentOffer_RecipientId_map_User_Id_N_1,ssot,2025-04-09T10:44:02.000Z
FieldSrcTrgtRelationship,ssot__AccountContact_Id_map_WebsiteEngagement_AccountContactId_N_1_1645552383100,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__DeviceApplicationTemplate_Id_map_WebSearchEngagement_EngagementAssetId_N_1_1645552384920,ssot,2025-04-09T10:44:08.000Z
FieldSrcTrgtRelationship,ssot__VoucherDefinition_Id_map_Voucher_VoucherDefinitionId_N_1_1645552387969,ssot,2025-04-09T10:44:16.000Z
FieldSrcTrgtRelationship,ssot__MarketSegment_Id_map_DeviceApplicationEngagement_MarketSegmentId_N_1_1645552382709,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__ConstituentRole_ContextRecordId_map_Learning_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__CoverageBenefitVerificationRequest_CaseId_map_Case_Id_N_1,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__CaseTeamMemberProgram_CaseId_map_Case_Id_N_1,ssot,2025-04-09T10:44:12.000Z
FieldSrcTrgtRelationship,ssot__VoiceCallEngagement_EngagementActionId_map_EngagementAction_Id_N_1,ssot,2025-04-09T10:44:05.000Z
FieldSrcTrgtRelationship,ssot__DeviceApplicationTemplate_Id_map_ProductBrowseEngagement_EngagementAssetId_N_1_1645552384885,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__EmailEngagement_LeadlId_map_Lead_Id_N_1_1645552386512,ssot,2025-04-09T10:44:01.000Z
FieldSrcTrgtRelationship,ssot__GoalAssignment_ParentRecordId_map_Account_Id_N_1,ssot,2025-04-09T10:43:57.000Z
FieldSrcTrgtRelationship,ssot__ActivityParticipant_ContactPointId_map_ContactPointAddress_Id_N_1,ssot,2025-04-09T10:43:48.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyProgram_Id_map_LoyaltyTierGroup_LoyaltyProgramId_N_1_1645552381403,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__VoucherDefinition_Id_map_VoucherDefinition_VoucherExpirationTypeId_N_1_1645552387958,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__SMSPublication_EngagementChannelTypeId_map_EngagementChannelType_Id_N_1_1645552385911,ssot,2025-04-09T10:44:04.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicalProcedure_ReasonReferenceId_map_PatientHealthCondition_Id_N_1,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__LoyaltyLedger_LoyaltyTransactionJournalId_map_LoyaltyTransactionJournal_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__MessageEngagement_ContactPointId_map_ContactPointSocial_Id_N_1_1645552385046,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationStatement_MedicationId_map_Medication_Id_N_1,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__ContactPointPhone_Id_map_Account_SalesPhoneId_N_1_1645552385556,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__Brand_Id_map_LoyaltyTransactionJournal_BrandId_N_1_1645552383913,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__SurveyQuestionResponse_SurveyResponseId_map_SurveyResponse_Id_N_1,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__InPersonMeeting_VisitId_map_Visit_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__BundleProduct_Id_map_ShoppingCartEngagement_ProductId_N_1_1645552381706,ssot,2025-04-09T10:44:15.000Z
FieldSrcTrgtRelationship,ssot__Application_ParentApplication_map_Application_Id_N_1,ssot,2025-04-09T10:43:53.000Z
FieldSrcTrgtRelationship,ssot__PromotionLoyaltyPartnerProduct_LoyaltyPartnerProductId_map_LoyaltyProgramPartner_Id_N_1_1645552383529,ssot,2025-04-09T10:43:52.000Z
FieldSrcTrgtRelationship,ssot__ContactPointEmail_Id_map_WebSearchEngagement_ContactPointId_N_1_1645552386334,ssot,2025-04-09T10:44:06.000Z
FieldSrcTrgtRelationship,ssot__SMSTemplate_Id_map_ShoppingCartEngagement_EngagementAssetId_N_1_1645552387434,ssot,2025-04-09T10:44:18.000Z
FieldSrcTrgtRelationship,ssot__ProductCategory_Id_map_GoodsProduct_PrimaryProductCategory_N_1_1645552385227,ssot,2025-04-09T10:43:58.000Z
FieldSrcTrgtRelationship,ssot__PatientMedicationStatement_ClinicalEncounterId_map_ClinicalEncounter_Id_N_1,ssot,2025-04-09T10:43:59.000Z
FieldSrcTrgtRelationship,ssot__ServiceTerritory_Address_map_Address_Id_N_1,ssot,2025-04-09T10:43:49.000Z
FieldSrcTrgtRelationship,ssot__ActionPlan_TargetId_map_Account_Id_N_1,ssot,2025-04-09T10:43:51.000Z
FieldSrcTrgtRelationship,ssot__CodeSetBundle_CodeSet4Id_map_CodeSet_Id_N_1,ssot,2025-04-09T10:44:20.000Z
FieldSrcTrgtRelationship,ssot__SMSPublication_Id_map_EmailPublication_ParentEngagementPublicationId_N_1_1645552385889,ssot,2025-04-09T10:44:07.000Z
FieldSrcTrgtRelationship,ssot__SMSPublication_ParentEngagementPublicationId_map_EmailPublication_Id_N_1_1645552385771,ssot,2025-04-09T10:44:09.000Z
FieldSrcTrgtRelationship,ssot__Account_Id_map_Lead_PartnerAccountId_N_1_1645552381311,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__CareObservation_ComponentSourceRecordId_map_PatientImmunization_Id_N_1,ssot,2025-04-09T10:44:13.000Z
FieldSrcTrgtRelationship,ssot__MessageEngagement_SalesOrderId_map_SalesOrder_Id_N_1_1645552384954,ssot,2025-04-09T10:43:56.000Z
FieldSrcTrgtRelationship,ssot__PartyPhilanthropicOccurrence_SourceId_map_ConvChannelEngagementSummary_Id_N_1,ssot,2025-04-09T10:43:55.000Z
FieldSrcTrgtRelationship,ssot__PatientHealthReaction_ParentReferenceRecordId_map_PatientImmunization_Id_N_1,ssot,2025-04-09T10:44:18.000Z
